id,popularity,original_title,cast,director,runtime,production_companies,vote_count,vote_average,release_year,budget_adj,revenue_adj,month,day
2486,1.2962719999999999,Eragon,Ed Speleers|Jeremy Irons|Sienna Guillory|Robert Carlyle|Djimon Hounsou,Stefen Fangmeier,104.0,Ingenious Film Partners|Twentieth Century Fox Film Corporation|Dune Entertainment|Major Studio Partners|Fox 2000 Pictures,536,4.8,2006,108166915.829157,269647254.707451,12,14
2044,1.259442,The Lake House,Keanu Reeves|Sandra Bullock|Shohreh Aghdashloo|Christopher Plummer|Ebon Moss-Bachrach,Alejandro Agresti,99.0,Village Roadshow Pictures|Vertigo Entertainment|Sound for Film|Warner Bros.,389,6.3,2006,43266766.33166289,124208189.511897,6,16
4257,1.2418360000000002,Scary Movie 4,Anna Faris|Regina Hall|Craig Bierko|Bill Pullman|Anthony Anderson,David Zucker,83.0,Dimension Films,368,5.3,2006,48675112.1231207,192821178.13025,4,13
9297,1.235478,Monster House,Ryan Newman|Steve Buscemi|Mitchel Musso|Sam Lerner|Spencer Locke,Gil Kenan,91.0,Columbia Pictures|Amblin Entertainment|Sony Pictures Animation|Sony Pictures Entertainment|ImageMovers,501,6.3,2006,81125186.87186791,151622980.75353602,7,21
10947,1.223392,High School Musical,Zac Efron|Vanessa Hudgens|Ashley Tisdale|Lucas Grabeel|Corbin Bleu,Kenny Ortega,98.0,Disney Channel,524,6.0,2006,4543010.464824599,0.0,1,20
6877,1.223177,Failure to Launch,Matthew McConaughey|Sarah Jessica Parker|Zooey Deschanel|Justin Bartha|Bradley Cooper,Tom Dey,97.0,Paramount Pictures|Scott Rudin Productions|Failure to Launch Productions,242,5.6,2006,54083457.9145786,95960487.0583152,3,10
1579,1.21726,Apocalypto,Rudy Youngblood|Dalia HernÃ¡ndez|Jonathan Brewer|Morris Birdyellowhead|Raoul Max Trujillo,Mel Gibson,139.0,Icon Productions|Icon Entertainment International|Touchstone Pictures,667,7.1,2006,43266766.33166289,129989904.781745,12,7
9906,1.211868,The Ant Bully,Julia Roberts|Meryl Streep|Nicolas Cage|Paul Giamatti|Bruce Campbell,John A. Davis,88.0,Warner Bros. Pictures|DNA Films|Legendary Pictures|Playtone Production|Warner Bros. Animation,228,5.5,2006,54083457.9145786,59687725.35900871,7,27
9792,1.2083899999999999,The Hills Have Eyes,Aaron Stanford|Kathleen Quinlan|Vinessa Shaw|Emilie de Ravin|Dan Byrd,Alexandre Aja,107.0,Dune Entertainment|Major Studio Partners|Craven-Maddalena Films,359,6.0,2006,16225037.3743735,75309823.03784399,3,10
10025,1.194602,Just My Luck,Lindsay Lohan|Samaire Armstrong|Chris Pine|Missi Pyle|Makenzie Vega,Donald Petrie,103.0,Regency Enterprises|Cheyenne Enterprises|New Regency Pictures,271,5.7,2006,30286736.432164002,41276392.3218363,5,12
1247,1.18228,The Good Shepherd,Matt Damon|Angelina Jolie|Alec Baldwin|Tammy Blanchard|Billy Crudup,Robert De Niro,167.0,Universal Pictures|American Zoetrope|Morgan Creek Productions,174,5.9,2006,91941878.45478371,64801247.078005895,12,11
9920,1.1334,Ultraviolet,Milla Jovovich|Cameron Bright|Nick Chinlund|William Fichtner|Ida Martin,Kurt Wimmer,88.0,Screen Gems|Ultravi Productions,256,5.0,2006,32450074.7487471,33607688.9803115,3,3
7985,1.117768,Penelope,Christina Ricci|James McAvoy|Catherine O'Hara|Reese Witherspoon|Peter Dinklage,Mark Palansky,103.0,Tatira-Hiller Productions|Summit Entertainment|Grosvenor Park Media Ltd.|Type A Films,220,6.4,2006,16225037.3743735,0.0,3,1
82,1.114239,Miami Vice,Jamie Foxx|Colin Farrell|Gong Li|Luis Tosar|Naomie Harris,Michael Mann,134.0,Universal Pictures|Forward Pass|Motion Picture ETA Produktionsgesellschaft|Foqus Arte Digital|Metropolis Films,283,5.7,2006,146025336.36936203,177171468.68281102,7,27
9293,1.110072,John Tucker Must Die,Jesse Metcalfe|Brittany Snow|Sophia Bush|Arielle Kebbel|Ashanti,Betty Thomas,87.0,Twentieth Century Fox Film Corporation|Dune Entertainment|Major Studio Partners|Landscape Entertainment|John US Productions,206,6.0,2006,19470044.8492483,44358894.149046004,7,27
9044,1.1094110000000001,Tristan & Isolde,James Franco|Sophia Myles|Rufus Sewell|David O'Hara|Henry Cavill,Kevin Reynolds,125.0,Twentieth Century Fox Film Corporation|Epsilon Motion Pictures|Franchise Pictures|Scott Free Productions|World 2000 Entertainment,123,6.2,2006,33531743.907038696,30286736.432164002,4,7
3683,1.103135,Flags of Our Fathers,Ryan Phillippe|Adam Beach|Jesse Bradford|John Benjamin Hickey|John Slattery,Clint Eastwood,132.0,DreamWorks SKG|Amblin Entertainment|Malpaso Productions|Warner Bros.,308,6.7,2006,97350224.24624151,71282266.867035,10,19
1378,1.102933,Shortbus,Sook-Yin Lee|Paul Dawson|PJ DeBoy|Jay Brannan|Lindsay Beamish,John Cameron Mitchell,101.0,Fortissimo Films|Process Productions|Q Television,78,6.5,2006,2163338.31658314,5602004.59255091,5,20
4351,1.099328,Bordertown,Jennifer Lopez|Martin Sheen|Antonio Banderas|Maya Zapata|SÃ´nia Braga,Gregory Nava,112.0,Mosaic Media Group|El Norte Productions|Nuyorican Productions|Mobius Entertainment Ltd.,33,6.1,2006,22715052.324123003,0.0,5,18
9975,1.057194,Curious George,Frank Welker|Will Ferrell|Shane Baumel|Eugene Levy|Timyra-Joi Beatty,Matthew O'Callaghan,86.0,Imagine Entertainment|Universal Pictures|Universal Animation Studios,68,5.8,2006,54083457.9145786,75538165.5604977,2,10
9708,1.0389540000000002,The Wicker Man,Nicolas Cage|Ellen Burstyn|Kate Beahan|Frances Conroy|Leelee Sobieski,Neil LaBute,102.0,Saturn Films|Brightlight Pictures|Alcon Entertainment|Nu Image Entertainment GmbH|Warner Bros.,179,4.0,2006,43266766.33166289,41920167.1914384,9,1
7516,1.027989,Smokin' Aces,Ryan Reynolds|Ray Liotta|Joseph Ruskin|Alex Rocco|Wayne Newton,Joe Carnahan,109.0,Universal Pictures|StudioCanal|Relativity Media|Scion Films|Working Title Films,306,6.3,2006,18388375.690956697,61767522.0398203,12,9
9530,0.987722,RV,Robin Williams|Cheryl Hines|Joanna 'JoJo' Levesque|Josh Hutcherson|Jeff Daniels,Barry Sonnenfeld,99.0,Columbia Pictures,251,5.7,2006,54083457.9145786,94676525.21570909,4,28
11170,0.969469,We Are Marshall,Matthew McConaughey|Matthew Fox|Anthony Mackie|David Strathairn|Ian McShane,McG,124.0,Legendary Pictures|Thunder Road Pictures|Wonderland Sound and Vision|Warner Bros.,107,6.5,2006,70308495.2889522,47101677.2253801,12,12
1491,0.965931,The Illusionist,Edward Norton|Jessica Biel|Paul Giamatti|Rufus Sewell|Eddie Marsan,Neil Burger,110.0,Michael London Productions|Stillking Films|Bob Yari Productions|Bull's Eye Entertainment|Contagious Entertainment,967,7.0,2006,43266766.33166289,94013293.28128771,8,18
9988,0.9414809999999999,Beerfest,Erik Stolhanske|Jay Chandrasekhar|Steve Lemme|Paul Soter|M.C. Gainey,Jay Chandrasekhar,110.0,Broken Lizard Industries,88,5.8,2006,18929210.2701025,20746380.924288396,8,25
1441,0.92958,The Contract,Morgan Freeman|John Cusack|Alice Krige|Megan Dodds|Corey Johnson,Bruce Beresford,96.0,Nu Image Entertainment|3L Filmverleih,90,5.4,2006,27041728.9572893,6002398.49319159,4,5
1717,0.928134,All the King's Men,Sean Penn|Jude Law|Kate Winslet|James Gandolfini|Patricia Clarkson,Steven Zaillian,125.0,Columbia Pictures Corporation|Rising Star|Relativity Media|Phoenix Pictures|VIP 4 Medienfonds,51,5.4,2006,59491803.7060365,10222743.803090302,9,10
9035,0.921035,Slither,Nathan Fillion|Don Thompson|Elizabeth Banks|Gregg Henry|Xantha Radley,James Gunn,95.0,Universal Pictures,133,6.1,2006,16765871.9535193,0.0,3,31
11565,0.920528,Big Momma's House 2,Martin Lawrence|Nia Long|Emily Procter|Zachary Levi|Mark Moses,John Whitesell,99.0,Twentieth Century Fox Film Corporation|Regency Enterprises|Epsilon Motion Pictures|Firm Films|Deep River Productions,231,5.6,2006,43266766.33166289,149550563.219722,1,26
3093,0.916551,Basic Instinct 2,Sharon Stone|David Morrissey|Charlotte Rampling|David Thewlis|Stan Collymore,Michael Caton-Jones,114.0,Intermedia Films|Kanzaman|C-2 Pictures|IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,101,4.5,2006,75716841.0804101,41784314.9535028,3,29
2295,0.913299,Clerks II,Brian O'Halloran|Jeff Anderson|Jason Mewes|Kevin Smith|Rosario Dawson,Kevin Smith,97.0,The Weinstein Company|View Askew Productions,195,6.9,2006,5408345.79145786,29084327.0357473,5,25
9718,0.9128709999999999,Talladega Nights: The Ballad of Ricky Bobby,Will Ferrell|John C. Reilly|Gary Cole|Austin Crim|Jake Johnson,Adam McKay,116.0,Columbia Pictures|Apatow Productions,274,6.2,2006,78421013.976139,176275487.505585,8,4
1402,0.8909090000000001,The Pursuit of Happyness,Will Smith|Jaden Smith|Thandie Newton|Brian Howe|James Karen,Gabriele Muccino,117.0,Columbia Pictures Corporation|Escape Artists|Relativity Media|Overbrook Entertainment,1392,7.5,2006,59491803.7060365,332156039.213103,12,14
1887,0.883222,Marie Antoinette,Kirsten Dunst|Jason Schwartzman|Judy Davis|Rip Torn|Asia Argento,Sofia Coppola,123.0,American Zoetrope|Columbia Pictures Corporation|Pricel|Tohokushinsha Film|Commission du Film France,363,6.5,2006,43266766.33166289,65413228.44603829,5,24
9959,0.8756299999999989,Freedomland,Samuel L. Jackson|Julianne Moore|Edie Falco|Aunjanue Ellis|William Forsythe,Joe Roth,113.0,Scott Rudin Productions|Revolution Studios,44,5.3,2006,40741068.847052,15852540.8029944,2,17
1523,0.850959,The Last King of Scotland,Forest Whitaker|James McAvoy|Simon McBurney|Gillian Anderson|Kerry Washington,Kevin Macdonald,121.0,Fox Searchlight Pictures|Cowboy Films|DNA Films|Scottish Screen|UK Film Council,274,7.3,2006,6490014.94974943,51950373.8843529,9,1
214,0.849096,Saw III,Tobin Bell|Shawnee Smith|Angus Macfadyen|Bahar Soomekh|Dina Meyer,Darren Lynn Bousman,108.0,Lions Gate Films|Twisted Pictures|Evolution Entertainment,538,6.0,2006,10816691.5829157,177260496.544553,10,27
7512,0.848086,Idiocracy,Luke Wilson|Maya Rudolph|Dax Shepard|Terry Crews|Anthony 'Citric' Campos,Mike Judge,84.0,Twentieth Century Fox Film Corporation|Ternion Pictures,326,6.1,2006,32450074.7487471,535753.97910929,9,1
9353,0.840205,Nacho Libre,Jack Black|Ana de la Reguera|HÃ©ctor JimÃ©nez|Darius Rose|MoisÃ©s Arias,Jared Hess,92.0,Paramount Pictures|Nickelodeon Movies|Black & White Productions,214,5.5,2006,34613413.0653303,86747695.58498341,6,16
9676,0.8384309999999989,The Black Dahlia,Josh Hartnett|Scarlett Johansson|Aaron Eckhart|Hilary Swank|Mia Kirshner,Brian De Palma,121.0,Universal Pictures|Davis-Films|Signature Pictures|Linson Entertainment|Art Linson Productions,151,5.8,2006,54083457.9145786,53122072.5300274,9,15
503,0.826011,Poseidon,Kurt Russell|Richard Dreyfuss|Josh Lucas|Jacinda Barrett|Emmy Rossum,Wolfgang Petersen,99.0,Virtual Studios|Next Entertainment|Warner Bros.|Irwin Allen Productions|Radiant Productions,313,5.3,2006,173067065.326651,196512046.38716498,5,12
9310,0.793804,American Dreamz,Hugh Grant|Dennis Quaid|Mandy Moore|Willem Dafoe|Chris Klein,Paul Weitz,107.0,Universal Pictures|Depth of Field,43,4.6,2006,18388375.690956697,7911357.42881183,3,4
18615,0.788266,Fur: An Imaginary Portrait of Diane Arbus,Nicole Kidman|Robert Downey Jr.|Ty Burrell|Harris Yulin|Jane Alexander,Steven Shainberg,122.0,River Road Entertainment|Edward R. Pressman Film|Iron Film,33,6.3,2006,18172041.859298397,2467383.61861816,8,30
1819,0.780687,"You, Me and Dupree",Kate Hudson|Owen Wilson|Matt Dillon|Michael Douglas|Seth Rogen,Anthony Russo|Joe Russo,108.0,Universal Pictures|Kaplan/Perrone Entertainment|MMCB Film Produktion 2004,242,5.3,2006,58410134.5477449,141083588.03937802,7,14
773,0.7785890000000001,Little Miss Sunshine,Greg Kinnear|Toni Collette|Steve Carell|Paul Dano|Abigail Breslin,Jonathan Dayton|Valerie Faris,102.0,Fox Searchlight Pictures|Bona Fide Productions|Big Beach Films,952,7.3,2006,8653353.26633258,108732824.581061,7,26
9072,0.773044,Little Man,Marlon Wayans|Shawn Wayans|Kerry Washington|John Witherspoon|Tracy Morgan,Keenen Ivory Wayans,98.0,Revolution Studios|Wayans Bros. Entertainment,143,5.6,2006,69226826.1306606,109892309.0186,8,31
9948,0.76252,The Fox and the Hound 2,Reba McEntire|Patrick Swayze|Jonah Bobo|Harrison Fahn|Jeff Foxworthy,Jim Kammerud,69.0,Walt Disney Pictures|DisneyToon Studios,59,5.6,2006,25960059.7989977,0.0,11,9
2447,0.750786,The Nativity Story,Keisha Castle-Hughes|Oscar Isaac|Hiam Abbass|Shaun Toub|CiarÃ¡n Hinds,Catherine Hardwicke,101.0,New Line Cinema|Sound for Film|Temple Hill Entertainment,16,6.5,2006,37858420.540205,0.0,12,1
9794,0.743703,Employee of the Month,Dane Cook|Jessica Simpson|Dax Shepard|Andy Dick|Tim Bagley,Greg Coolidge,103.0,Lionsgate,82,5.4,2006,12980029.8994988,41502465.5025959,10,6
806,0.7277520000000001,The Omen,Liev Schreiber|Julia Stiles|Seamus Davey-Fitzpatrick|David Thewlis|Pete Postlethwaite,John Moore,110.0,Twentieth Century Fox Film Corporation|11:11 Mediaworks,154,5.2,2006,27041728.9572893,128922344.91595401,6,6
1251,0.723825,Letters from Iwo Jima,Ken Watanabe|Kazunari Ninomiya|Tsuyoshi Ihara|Ryo Kase|Nakamura ShidÅ II,Clint Eastwood,141.0,DreamWorks SKG|Amblin Entertainment|Malpaso Productions|Warner Bros.,292,6.9,2006,20551714.0075398,74281712.72792521,12,19
3509,0.7154510000000001,A Scanner Darkly,Keanu Reeves|Winona Ryder|Woody Harrelson|Robert Downey Jr.|Mitch Baker,Richard Linklater,100.0,Thousand Words|Warner Independent Pictures (WIP)|Detour Filmproduction|Section Eight Productions,282,6.7,2006,9194187.84547836,5928624.32991947,5,25
1262,0.713697,Stranger Than Fiction,Will Ferrell|Maggie Gyllenhaal|Dustin Hoffman|Emma Thompson|Queen Latifah,Marc Forster,113.0,Mandate Pictures|Three Strange Angels,378,6.9,2006,32450074.7487471,58035037.643709205,9,9
1852,0.711674,World Trade Center,Nicolas Cage|Maria Bello|Maggie Gyllenhaal|Michael PeÃ±a|Jay Hernandez,Oliver Stone,128.0,Paramount Pictures|Double Feature Films|Intermedia Films|Kernos Filmproduktionsgesellschaft & Company,240,5.9,2006,68145156.972369,176253548.010047,8,9
9726,0.70435,A Good Year,Russell Crowe|Marion Cotillard|Albert Finney|Tom Hollander|Abbie Cornish,Ridley Scott,118.0,Fox 2000 Pictures|Scott Free Productions,199,6.4,2006,37858420.540205,45499445.0496383,9,9
9592,0.704242,Open Water 2: Adrift,Susan May Pratt|Richard Speight Jr.|Niklaus Lange|Ali Hillis|Eric Dane,Hans Horn,94.0,Peter Rommel Productions|Orange Pictures|Shotgun Pictures|Universum Film (UFA),67,5.0,2006,1298002.98994988,0.0,7,10
14202,0.703833,The Painted Veil,Edward Norton|Juliet Howland|Naomi Watts|Ian Renwick|Liev Schreiber,John Curran,125.0,Emotion Pictures|The Mark Gordon Company|Class 5 Films|Yari Film Group|Warner China Film HG Corporation,159,6.9,2006,20984381.670856502,0.0,12,9
313,0.702198,Snow Cake,Alan Rickman|Sigourney Weaver|Carrie-Anne Moss|Emily Hampshire|James Allodi,Marc Evans,112.0,Revolution Films|Rhombus Media,23,7.4,2006,12980029.8994988,1494504.41759092,2,9
37725,0.701814,Itâ€™s a Boy Girl Thing,Kevin Zegers|Samaire Armstrong|Sherry Miller|Robert Joy|Sharon Osbourne,Nick Hurran,95.0,Prospero Pictures|Icon Entertainment International|Scion Films|Rocket Pictures|Alliance Atlantis Motion Picture Production,127,6.2,2006,16765871.9535193,7988596.17839796,12,26
10073,0.6982970000000001,Date Movie,Alyson Hannigan|Adam Campbell|Sophie Monk|Jennifer Coolidge|Fred Willard,Aaron Seltzer|Jason Friedberg,83.0,Regency Enterprises|Epsilon Motion Pictures|New Regency Pictures,103,3.9,2006,21633383.1658314,52513335.087800704,2,17
9788,0.692543,Accepted,Justin Long|Jonah Hill|Blake Lively|Adam Herschman|Columbus Short,Steve Pink,93.0,Universal Pictures|Shady Acres Entertainment,229,6.1,2006,24878390.6407061,41649680.675039396,8,18
7484,0.685491,Open Season,Martin Lawrence|Ashton Kutcher|Gary Sinise|Debra Messing|Billy Connolly,Roger Allers|Jill Culton|Anthony Stacchi,83.0,Sony Pictures Animation,395,6.1,2006,91941878.45478371,213423089.15841898,9,29
9907,0.674705,Barnyard,Courteney Cox|Kevin James|Sam Elliott|Danny Glover|Wanda Sykes,Steve Oedekerk,90.0,Paramount Pictures|Nickelodeon Movies|Paramount Animation,124,5.3,2006,55165127.0728702,78722799.67130229,8,4
9828,0.67078,Unknown,Jim Caviezel|Greg Kinnear|Bridget Moynahan|Joe Pantoliano|Barry Pepper,Simon Brand,98.0,Rick Lashbrook Films,44,6.4,2006,4002175.88567881,3610858.27094536,11,3
1125,0.6477,Dreamgirls,Jamie Foxx|BeyoncÃ© Knowles|Eddie Murphy|Danny Glover|Jennifer Hudson,Bill Condon,134.0,Paramount Pictures|DreamWorks SKG|Laurence Mark Productions,146,6.5,2006,75716841.0804101,167591309.913249,12,25
326,0.646745,Snakes on a Plane,Samuel L. Jackson|Julianna Margulies|Kenan Thompson|Nathan Phillips|Rachel Blanchard,David R. Ellis,105.0,New Line Cinema,236,5.2,2006,35695082.2236219,67087299.6789281,8,6
8998,0.641047,Friends with Money,Catherine Keener|Jason Isaacs|Timm Sharp|Jennifer Aniston|Joan Cusack,Nicole Holofcener,88.0,Sony Pictures,67,5.0,2006,7030849.52889522,14460225.9974639,9,7
12094,0.638444,Jackass Number Two,Johnny Knoxville|Bam Margera|Steve-O|Chris Pontius|Ryan Dunn,Jeff Tremaine,95.0,Paramount Pictures,180,6.4,2006,11898360.741207302,78722488.1505847,9,22
4643,0.632875,The Guardian,Kevin Costner|Ashton Kutcher|Sela Ward|Melissa Sagemiller|Omari Hardwick,Andrew Davis,139.0,Contrafilm|Firm Films|Touchstone Pictures|Beacon Pictures|Eyetronics,212,7.0,2006,75716841.0804101,59504493.848601505,9,28
4723,0.631574,Southland Tales,Dwayne Johnson|Seann William Scott|Sarah Michelle Gellar|Mandy Moore|Will Sasso,Richard Kelly,144.0,Universal Pictures|Persistent Entertainment|Wild Bunch,79,4.9,2006,18388375.690956697,405347.94538565795,5,15
9615,0.62873,The Fast and the Furious: Tokyo Drift,Lucas Black|Sung Kang|Brian Tee|Nathalie Kelley|Shad Moss,Justin Lin,104.0,Universal Pictures,1074,6.1,2006,91941878.45478371,171410264.023543,6,3
13967,0.620633,Miss Potter,Ewan McGregor|RenÃ©e Zellweger|Emily Watson|Barbara Flynn|Bill Paterson,Chris Noonan,92.0,BBC Films,81,6.2,2006,32450074.7487471,37943051.416818894,12,3
9682,0.614854,Pulse,Kristen Bell|Ian Somerhalder|Christina Milian|Rick Gonzalez|Jonathan Tucker,Jim Sonzero,90.0,Dimension Films,71,5.1,2006,41103428.01507971,32350220.460399397,8,11
7874,0.609408,Black Snake Moan,"Samuel L. Jackson|Christina Ricci|Justin Timberlake|S. Epatha Merkerson|John Cothran, Jr.",Craig Brewer,116.0,Paramount Classics,110,6.3,2006,16225037.3743735,11794353.9249609,12,8
11515,0.606808,Goya's Ghosts,Javier Bardem|Natalie Portman|Stellan SkarsgÃ¥rd|Randy Quaid|JosÃ© Luis GÃ³mez,MiloÅ¡ Forman,114.0,Kanzaman|The Saul Zaentz Company|Antena 3 TelevisiÃ³n|Xuxa Producciones S.L.,46,6.7,2006,54083457.9145786,10219698.9044097,11,8
9903,0.589842,The Hoax,Richard Gere|Alfred Molina|Marcia Gay Harden|Hope Davis|Julie Delpy,Lasse HallstrÃ¶m,116.0,Miramax Films|The Mark Gordon Company|Yari Film Group|Bob Yari Productions,22,6.5,2006,27041728.9572893,12733907.980890302,10,14
8975,0.5828760000000001,The Marine,John Cena|Kelly Carlson|Robert Patrick|Abigail Bianca|Anthony Ray Parker,John Bonito,92.0,Twentieth Century Fox Film Corporation|Pacific Film and Television Commission|WWE Studios,94,5.0,2006,21633383.1658314,23975854.5483809,10,13
7510,0.569422999999999,Running with Scissors,Annette Bening|Brian Cox|Joseph Cross|Joseph Fiennes|Evan Rachel Wood,Ryan Murphy,116.0,TriStar Pictures,35,5.6,2006,12980029.8994988,7306564.83400542,10,27
10067,0.56593,The Shaggy Dog,Tim Allen|Kristin Davis|Danny Glover|Spencer Breslin|Robert Downey Jr.,Brian Robbins,98.0,Walt Disney Pictures|Mandeville Films|Boxing Cat Films,73,4.6,2006,54083457.9145786,66103956.410463504,3,9
9978,0.564215999999999,Stormbreaker,Alex Pettyfer|Sarah Bolger|Ewan McGregor|Robbie Coltrane|Stephen Fry,Geoffrey Sax,93.0,"Isle of Man Film|Weinstein Company, The|Samuelson Productions",120,5.0,2006,43266766.33166289,25892855.694192998,7,21
16781,0.552267,Madea's Family Reunion,Tyler Perry|Blair Underwood|Lynn Whitfield|Boris Kodjoe|Lisa Arrindell,Tyler Perry,110.0,Lions Gate Films,63,6.0,2006,6490014.94974943,61905574.392823905,2,24
14171,0.546519,Home of the Brave,Samuel L. Jackson|Jessica Biel|50 Cent|Christina Ricci|Brian Presley,Irwin Winkler,106.0,North by Northwest Entertainment|Metro-Goldwyn-Mayer (MGM)|Severe Entertainment|Winkler Films|Zak Productions,27,5.7,2006,12980029.8994988,0.0,12,15
1440,0.5447930000000001,Little Children,Kate Winslet|Patrick Wilson|Jennifer Connelly|Gregg Edelman|Sadie Goldstein,Todd Field,136.0,New Line Cinema|Standard Film Company|Bona Fide Productions,111,6.3,2006,28123398.115580797,0.0,10,6
9986,0.5366310000000001,Charlotte's Web,Julia Roberts|Steve Buscemi|John Cleese|Oprah Winfrey|Cedric the Entertainer,Gary Winick,97.0,Paramount Pictures|Kerner Entertainment Company,161,6.0,2006,91941878.45478371,155.760358793986,12,15
12763,0.530814,Take the Lead,Antonio Banderas|Rob Brown|Yaya DaCosta|Alfre Woodard|John Ortiz,Liz Friedlander,108.0,New Line Cinema|Tiara Blu Films,79,6.4,2006,32450074.7487471,37579421.2875302,3,17
